Timestamp,Sail,TWS,TWA,BoatSpeed,Notes
2026-06-28T22:09:29.765Z,A5,26.19,124,15.84,On Target
2026-06-29T13:31:40.383Z,A5,26.29,128,15.11,On Target
2026-06-29T07:01:08.456Z,A5,25.72,132,15.41,On Target
2026-06-29T14:36:53.554Z,A5,26.09,130,17.24,Surfing/Planing
2026-06-29T06:22:57.607Z,A3,3.99,124,2.78,Poor Trim
2026-06-29T04:07:56.371Z,A3,4.03,127,3.21,On Target
2026-06-28T22:49:16.613Z,A3,4.14,127,2.71,Poor Trim
2026-06-29T05:49:25.725Z,A3,4.02,131,3.27,On Target
2026-06-29T11:26:08.110Z,A3,3.81,130,2.94,Poor Trim
2026-06-29T22:47:01.213Z,A3,4.08,131,3.28,On Target
2026-06-29T10:46:42.478Z,A3,3.87,134,2.80,Poor Trim
2026-06-29T17:24:10.774Z,A3,3.72,137,3.17,On Target
2026-06-29T10:47:52.461Z,A3,3.79,133,3.13,On Target
2026-06-29T19:46:24.310Z,A3,3.72,138,3.13,On Target
2026-06-29T03:49:21.630Z,A3,3.72,142,3.27,On Target
2026-06-29T21:29:28.276Z,A3,3.71,140,3.28,On Target
2026-06-29T17:35:52.875Z,A3,6.22,127,4.73,On Target
2026-06-29T10:37:29.382Z,A3,5.78,127,4.13,Poor Trim
2026-06-29T07:23:32.089Z,A3,6.02,127,5.26,Surfing/Planing
2026-06-29T09:04:06.085Z,A3,5.73,132,4.33,Poor Trim
2026-06-29T01:58:47.591Z,A3,6.06,132,4.77,On Target
2026-06-29T01:19:19.275Z,A3,6.04,128,4.17,Poor Trim
2026-06-29T18:28:22.439Z,A3,5.93,135,4.78,On Target
2026-06-29T15:25:13.393Z,A3,5.79,134,5.33,Surfing/Planing
2026-06-29T03:11:51.205Z,A3,6.17,137,4.90,On Target
2026-06-29T18:26:57.067Z,A3,6.05,139,4.39,Poor Trim
2026-06-29T14:09:02.996Z,A3,6.07,141,5.44,Surfing/Planing
2026-06-29T23:48:28.617Z,A3,6.26,142,4.96,On Target
2026-06-29T11:38:09.863Z,A3,8.04,125,5.95,Poor Trim
2026-06-29T13:03:54.905Z,A3,8.28,127,6.72,On Target
2026-06-29T22:02:40.626Z,A3,7.99,123,6.65,On Target
2026-06-29T15:57:19.863Z,A3,8.20,129,6.48,On Target
2026-06-29T04:14:28.734Z,A3,8.26,132,6.61,On Target
2026-06-29T05:29:44.956Z,A3,7.82,131,6.70,On Target
2026-06-29T21:16:15.250Z,A3,7.88,136,6.49,On Target
2026-06-29T04:37:11.141Z,A3,8.17,133,6.73,On Target
2026-06-29T15:19:16.009Z,A3,7.77,133,6.70,On Target
2026-06-29T09:13:23.777Z,A3,7.91,140,5.80,Poor Trim
2026-06-29T04:37:33.843Z,A3,8.22,142,7.30,Surfing/Planing
2026-06-29T20:27:32.628Z,A3,8.04,142,6.38,On Target
2026-06-29T01:06:17.582Z,A3,9.92,125,8.30,On Target
2026-06-29T21:36:24.262Z,A3,9.74,126,8.15,On Target
2026-06-29T23:33:30.992Z,A3,10.18,126,8.30,On Target
2026-06-29T15:05:46.702Z,A3,9.85,129,7.41,Poor Trim
2026-06-29T09:48:49.726Z,A3,9.78,132,7.97,On Target
2026-06-29T14:20:46.516Z,A3,9.75,130,6.78,Poor Trim
2026-06-29T12:24:40.272Z,A3,10.18,133,9.34,Surfing/Planing
2026-06-29T08:10:32.553Z,A3,9.75,133,8.37,On Target
2026-06-29T03:15:47.120Z,A3,10.06,134,8.31,On Target
2026-06-29T08:08:42.743Z,A3,10.20,139,8.11,On Target
2026-06-28T20:34:20.842Z,A3,10.11,142,8.44,On Target
2026-06-29T21:25:00.890Z,A3,9.72,141,8.65,Surfing/Planing
2026-06-29T07:14:23.313Z,A3,11.79,127,9.89,On Target
2026-06-29T15:44:42.521Z,A3,12.10,127,10.20,On Target
2026-06-29T20:37:30.212Z,A3,11.94,124,9.94,On Target
2026-06-29T03:09:17.274Z,A3,12.10,128,10.14,On Target
2026-06-29T06:08:25.464Z,A3,12.25,128,8.48,Poor Trim
2026-06-29T06:03:28.542Z,A3,11.80,130,9.12,Poor Trim
2026-06-29T08:43:41.272Z,A3,12.13,134,9.00,Poor Trim
2026-06-29T09:02:03.436Z,A3,11.83,133,9.00,Poor Trim
2026-06-29T05:33:36.824Z,A3,11.95,135,9.88,On Target
2026-06-29T07:48:43.444Z,A3,11.81,140,8.27,Poor Trim
2026-06-29T17:25:00.342Z,A3,11.88,138,10.09,On Target
2026-06-29T19:08:49.609Z,A3,11.93,139,10.22,On Target
2026-06-29T21:15:07.749Z,A3,14.19,123,11.49,On Target
2026-06-29T16:28:38.744Z,A3,14.05,125,11.73,On Target
2026-06-28T23:26:46.101Z,A3,13.74,124,11.81,On Target
2026-06-29T04:04:11.636Z,A3,13.83,131,12.72,Surfing/Planing
2026-06-28T23:57:33.658Z,A3,13.87,128,11.68,On Target
2026-06-29T22:14:38.950Z,A3,13.89,132,11.47,On Target
2026-06-29T07:20:40.776Z,A3,14.27,134,11.67,On Target
2026-06-29T08:23:01.744Z,A3,14.20,136,11.38,On Target
2026-06-29T22:39:40.521Z,A3,14.14,136,12.95,Surfing/Planing
2026-06-29T19:31:11.781Z,A3,13.84,142,11.82,On Target
2026-06-29T20:54:01.399Z,A3,13.93,140,9.63,Poor Trim
2026-06-29T04:03:31.285Z,A3,13.94,141,10.36,Poor Trim
2026-06-29T14:04:49.510Z,A3,16.04,123,13.19,On Target
2026-06-28T22:39:05.283Z,A3,16.04,123,13.26,On Target
2026-06-29T11:54:20.920Z,A3,16.19,123,13.52,On Target
2026-06-29T22:27:41.756Z,A3,16.24,131,13.18,On Target
2026-06-28T21:11:28.788Z,A3,15.78,129,13.05,On Target
2026-06-29T05:24:54.826Z,A3,15.85,131,13.42,On Target
2026-06-29T19:08:22.629Z,A3,16.19,136,15.41,Surfing/Planing
2026-06-28T23:34:34.470Z,A3,15.78,134,13.42,On Target
2026-06-29T18:51:36.415Z,A3,15.75,135,13.46,On Target
2026-06-28T20:23:57.153Z,A3,15.78,142,13.13,On Target
2026-06-29T13:20:25.965Z,A3,15.89,139,13.51,On Target
2026-06-29T19:18:43.524Z,A3,16.29,139,13.00,On Target
2026-06-29T04:41:10.650Z,A3,18.24,124,14.89,On Target
2026-06-29T22:20:09.390Z,A3,18.25,124,14.31,On Target
2026-06-29T08:41:47.626Z,A3,18.16,124,15.85,Surfing/Planing
2026-06-29T08:40:38.703Z,A3,18.24,131,14.93,On Target
2026-06-29T07:54:43.759Z,A3,18.24,132,14.46,On Target
2026-06-29T17:32:20.658Z,A3,18.22,129,14.29,On Target
2026-06-28T20:19:06.910Z,A3,17.86,135,12.62,Poor Trim
2026-06-29T15:55:42.852Z,A3,18.10,136,14.80,On Target
2026-06-29T07:00:04.377Z,A3,18.22,136,14.25,On Target
2026-06-29T00:59:35.858Z,A3,18.01,139,14.90,On Target
2026-06-29T07:23:43.432Z,A3,17.72,139,14.55,On Target
2026-06-29T07:55:46.687Z,A3,18.27,140,15.01,On Target
2026-06-29T12:33:10.550Z,A3,19.94,125,16.26,On Target
2026-06-29T21:48:21.030Z,A3,19.75,125,15.71,On Target
2026-06-29T05:05:06.460Z,A3,20.18,123,16.42,On Target
2026-06-29T22:12:56.093Z,A3,19.87,128,16.13,On Target
2026-06-28T22:54:39.415Z,A3,20.20,130,15.54,On Target
2026-06-29T21:11:09.041Z,A3,19.93,129,17.91,Surfing/Planing
2026-06-29T23:48:03.748Z,A3,20.00,135,15.66,On Target
2026-06-29T18:36:10.493Z,A3,20.16,135,16.43,On Target
2026-06-29T22:54:30.914Z,A3,19.82,136,14.39,Poor Trim
2026-06-28T23:39:42.002Z,A3,20.19,138,14.12,Poor Trim
2026-06-29T00:46:37.160Z,A3,20.26,138,16.20,On Target
2026-06-29T19:16:53.003Z,A3,19.95,138,15.70,On Target
2026-06-29T05:24:21.820Z,A3,21.81,127,14.71,Poor Trim
2026-06-28T21:19:07.847Z,A3,22.03,125,15.29,Poor Trim
2026-06-29T01:36:49.571Z,A3,21.78,123,17.06,On Target
2026-06-29T02:03:12.045Z,A3,22.19,129,17.62,On Target
2026-06-29T18:13:24.765Z,A3,22.29,132,17.75,On Target
2026-06-29T02:42:31.288Z,A3,21.84,129,14.30,Poor Trim
2026-06-29T22:41:32.798Z,A3,21.76,137,14.73,Poor Trim
2026-06-29T00:41:02.291Z,A3,22.17,137,16.84,On Target
2026-06-29T05:54:22.114Z,A3,22.09,137,17.08,On Target
2026-06-29T05:57:19.638Z,A3,21.74,140,14.70,Poor Trim
2026-06-29T04:29:38.539Z,A3,21.93,138,18.53,Surfing/Planing
2026-06-28T21:03:11.523Z,A3,21.75,141,14.18,Poor Trim
2026-06-29T22:33:04.100Z,A3,24.18,124,17.04,Poor Trim
2026-06-29T03:35:16.327Z,A3,24.07,126,18.18,On Target
2026-06-29T22:41:25.927Z,A3,23.84,126,19.02,On Target
2026-06-28T20:59:49.465Z,A3,23.90,129,18.54,On Target
2026-06-29T04:06:03.665Z,A3,24.01,131,19.63,Surfing/Planing
2026-06-29T19:44:30.646Z,A3,24.07,132,18.09,On Target
2026-06-29T02:50:23.861Z,A3,23.78,133,18.04,On Target
2026-06-29T06:09:56.792Z,A3,23.83,134,18.76,On Target
2026-06-29T08:53:27.672Z,A3,24.14,135,19.05,On Target
2026-06-29T13:39:45.968Z,A3,24.16,140,18.75,On Target
2026-06-29T06:18:25.392Z,A3,23.76,142,18.77,On Target
2026-06-28T22:06:54.340Z,A3,23.97,140,19.05,On Target
2026-06-29T14:42:55.347Z,A3,25.90,126,19.66,On Target
2026-06-29T00:44:23.147Z,A3,26.13,124,22.01,Surfing/Planing
2026-06-29T03:23:38.239Z,A3,26.06,125,16.98,Poor Trim
2026-06-29T16:58:56.583Z,A3,25.73,131,20.33,On Target
2026-06-29T11:53:07.128Z,A3,25.84,131,22.55,Surfing/Planing
2026-06-29T18:00:22.325Z,A3,25.85,132,20.02,On Target
2026-06-29T17:18:18.278Z,A3,26.29,137,19.95,On Target
2026-06-29T00:20:08.370Z,A3,25.82,135,20.19,On Target
2026-06-29T23:58:10.555Z,A3,25.74,136,19.92,On Target
2026-06-29T14:56:17.844Z,A3,25.87,141,16.63,Poor Trim
2026-06-29T14:26:24.371Z,A3,25.99,142,17.72,Poor Trim
2026-06-29T15:38:05.463Z,A3,25.85,140,19.89,On Target
2026-06-29T01:25:28.524Z,A2,3.71,142,2.73,On Target
2026-06-29T16:24:05.221Z,A2,4.16,139,2.76,On Target
2026-06-29T11:59:26.382Z,A2,4.24,141,3.07,Surfing/Planing
2026-06-29T10:56:26.153Z,A2,4.19,146,2.98,Surfing/Planing
2026-06-29T20:20:20.939Z,A2,3.75,145,2.78,On Target
2026-06-28T21:24:59.203Z,A2,4.22,143,2.73,On Target
2026-06-29T15:35:10.610Z,A2,3.92,148,2.80,On Target
2026-06-29T00:28:49.726Z,A2,4.06,149,2.87,On Target
2026-06-29T01:26:42.107Z,A2,4.18,151,2.83,On Target
2026-06-29T10:02:23.605Z,A2,3.85,157,2.80,On Target
2026-06-29T02:55:45.106Z,A2,4.16,155,2.82,On Target
2026-06-29T11:10:39.329Z,A2,3.93,154,2.82,On Target
2026-06-29T06:56:00.088Z,A2,3.94,161,2.78,On Target
2026-06-29T13:19:11.895Z,A2,3.81,160,2.74,On Target
2026-06-29T19:53:38.568Z,A2,4.27,160,2.83,On Target
2026-06-29T23:51:57.465Z,A2,4.16,164,3.13,Surfing/Planing
2026-06-28T21:40:07.800Z,A2,4.08,167,2.76,On Target
2026-06-29T07:38:44.789Z,A2,3.89,164,2.80,On Target
2026-06-29T00:20:29.739Z,A2,6.27,138,4.34,On Target
2026-06-29T01:06:03.184Z,A2,6.18,138,4.37,On Target
2026-06-29T05:01:28.978Z,A2,5.97,142,4.49,On Target
2026-06-29T19:03:16.256Z,A2,6.10,145,4.35,On Target
2026-06-29T10:17:15.822Z,A2,5.88,146,3.71,Poor Trim
2026-06-29T01:55:49.459Z,A2,5.72,143,4.29,On Target
2026-06-29T11:03:31.301Z,A2,5.94,148,3.60,Poor Trim
2026-06-29T03:31:24.670Z,A2,6.17,152,3.83,Poor Trim
2026-06-28T22:45:44.681Z,A2,6.27,150,4.96,Surfing/Planing
2026-06-29T00:50:47.186Z,A2,5.99,157,4.39,On Target
2026-06-28T21:09:54.565Z,A2,5.90,157,4.25,On Target
2026-06-29T16:03:41.394Z,A2,6.07,157,4.62,Surfing/Planing
2026-06-29T11:10:07.742Z,A2,6.26,158,4.49,On Target
2026-06-29T10:27:39.306Z,A2,5.74,161,4.42,On Target
2026-06-28T21:19:17.542Z,A2,6.11,159,4.33,On Target
2026-06-29T21:03:44.818Z,A2,6.07,165,4.33,On Target
2026-06-29T17:48:50.271Z,A2,5.83,166,4.48,On Target
2026-06-29T12:11:23.663Z,A2,5.86,167,4.64,Surfing/Planing
2026-06-29T17:12:06.197Z,A2,7.96,141,5.95,On Target
2026-06-29T15:18:10.644Z,A2,7.94,139,6.04,On Target
2026-06-28T21:32:56.120Z,A2,7.78,141,5.94,On Target
2026-06-29T07:11:15.786Z,A2,8.07,143,6.05,On Target
2026-06-29T08:00:42.534Z,A2,8.25,147,5.92,On Target
2026-06-29T03:05:31.529Z,A2,8.29,146,5.88,On Target
2026-06-29T12:42:22.030Z,A2,7.95,150,5.90,On Target
2026-06-29T12:39:39.776Z,A2,7.87,151,5.05,Poor Trim
2026-06-29T18:30:00.901Z,A2,7.83,148,6.38,Surfing/Planing
2026-06-28T21:10:04.706Z,A2,8.29,156,6.42,Surfing/Planing
2026-06-29T15:04:18.775Z,A2,7.94,153,5.90,On Target
2026-06-29T01:13:41.796Z,A2,7.72,153,5.87,On Target
2026-06-29T05:41:06.130Z,A2,8.26,161,5.98,On Target
2026-06-29T15:17:34.095Z,A2,8.27,158,5.77,On Target
2026-06-29T22:31:41.862Z,A2,8.25,162,6.10,On Target
2026-06-29T18:11:04.194Z,A2,8.18,167,5.25,Poor Trim
2026-06-28T20:17:19.234Z,A2,7.75,166,5.95,On Target
2026-06-29T00:08:48.895Z,A2,8.04,164,5.98,On Target
2026-06-29T16:38:34.669Z,A2,10.18,138,8.15,Surfing/Planing
2026-06-29T13:23:28.403Z,A2,9.90,141,7.62,On Target
2026-06-29T17:05:49.373Z,A2,9.95,140,7.37,On Target
2026-06-29T15:33:39.624Z,A2,9.79,143,6.23,Poor Trim
2026-06-29T21:01:48.884Z,A2,10.14,147,7.46,On Target
2026-06-29T00:47:27.120Z,A2,10.15,143,7.39,On Target
2026-06-29T20:37:03.600Z,A2,9.97,151,7.60,On Target
2026-06-29T21:42:52.364Z,A2,10.06,149,6.83,Poor Trim
2026-06-29T00:25:24.713Z,A2,9.84,151,7.31,On Target
2026-06-28T23:21:59.790Z,A2,9.84,155,7.63,On Target
2026-06-29T14:12:05.238Z,A2,10.01,156,7.39,On Target
2026-06-29T06:52:04.992Z,A2,10.18,156,7.56,On Target
2026-06-29T07:12:20.451Z,A2,9.90,159,7.70,On Target
2026-06-29T09:43:38.966Z,A2,9.99,158,7.43,On Target
2026-06-29T23:17:42.627Z,A2,10.13,162,7.28,On Target
2026-06-29T04:00:52.237Z,A2,9.74,163,8.58,Surfing/Planing
2026-06-29T11:37:18.911Z,A2,10.25,164,6.28,Poor Trim
2026-06-29T19:07:22.954Z,A2,9.93,165,8.40,Surfing/Planing
2026-06-29T14:42:36.514Z,A2,11.73,142,8.71,On Target
2026-06-28T21:11:25.805Z,A2,11.88,138,9.15,On Target
2026-06-29T06:57:59.366Z,A2,12.27,142,9.04,On Target
2026-06-29T12:57:09.132Z,A2,11.72,147,9.09,On Target
2026-06-29T21:13:37.901Z,A2,12.07,144,7.88,Poor Trim
2026-06-29T17:49:03.226Z,A2,12.02,146,8.77,On Target
2026-06-28T20:29:22.335Z,A2,12.14,151,8.92,On Target
2026-06-29T21:07:05.995Z,A2,12.03,151,9.48,Surfing/Planing
2026-06-29T10:42:32.082Z,A2,12.19,151,9.09,On Target
2026-06-28T22:23:24.139Z,A2,12.15,153,8.92,On Target
2026-06-29T17:54:04.048Z,A2,12.28,153,9.19,On Target
2026-06-29T14:52:00.375Z,A2,12.05,156,8.75,On Target
2026-06-29T15:34:53.341Z,A2,12.28,160,7.78,Poor Trim
2026-06-29T12:31:02.702Z,A2,11.75,161,9.04,On Target
2026-06-29T05:34:01.998Z,A2,11.86,159,9.55,Surfing/Planing
2026-06-29T05:34:37.719Z,A2,12.00,165,8.85,On Target
2026-06-29T20:22:17.240Z,A2,12.09,165,8.99,On Target
2026-06-29T08:34:24.082Z,A2,11.80,167,7.52,Poor Trim
2026-06-29T14:31:11.801Z,A2,14.27,142,10.42,On Target
2026-06-29T16:11:58.477Z,A2,14.08,139,10.62,On Target
2026-06-29T14:22:50.510Z,A2,13.84,138,10.56,On Target
2026-06-29T11:37:25.463Z,A2,14.00,144,10.13,On Target
2026-06-29T10:03:55.182Z,A2,14.05,143,10.33,On Target
2026-06-29T11:57:59.506Z,A2,13.73,145,10.44,On Target
2026-06-29T04:05:08.825Z,A2,13.75,149,9.50,Poor Trim
2026-06-29T10:29:04.952Z,A2,14.27,152,10.60,On Target
2026-06-28T23:24:57.262Z,A2,14.08,149,11.58,Surfing/Planing
2026-06-29T17:50:34.550Z,A2,14.15,155,10.16,On Target
2026-06-29T14:38:57.873Z,A2,14.13,153,10.28,On Target
2026-06-29T00:46:09.218Z,A2,13.81,155,9.36,Poor Trim
2026-06-28T23:29:13.638Z,A2,14.23,159,10.49,On Target
2026-06-28T20:54:17.862Z,A2,14.24,159,10.47,On Target
2026-06-29T15:40:16.392Z,A2,13.71,161,10.45,On Target
2026-06-29T01:22:34.711Z,A2,14.27,164,10.33,On Target
2026-06-29T14:38:34.250Z,A2,14.06,165,9.22,Poor Trim
2026-06-29T13:32:14.476Z,A2,14.25,166,9.15,Poor Trim
2026-06-29T00:13:50.143Z,A2,15.94,142,11.71,On Target
2026-06-29T19:39:50.390Z,A2,16.11,141,10.00,Poor Trim
2026-06-29T18:15:51.033Z,A2,16.26,139,12.02,On Target
2026-06-29T15:39:50.003Z,A2,15.93,143,11.97,On Target
2026-06-29T15:45:20.430Z,A2,15.85,145,13.47,Surfing/Planing
2026-06-29T17:06:36.842Z,A2,15.72,146,11.97,On Target
2026-06-29T09:47:22.691Z,A2,16.09,152,12.13,On Target
2026-06-29T07:15:38.961Z,A2,16.03,151,10.42,Poor Trim
2026-06-28T23:35:39.626Z,A2,15.84,150,10.58,Poor Trim
2026-06-29T11:00:03.089Z,A2,15.80,155,11.70,On Target
2026-06-28T22:40:35.805Z,A2,16.10,153,12.93,Surfing/Planing
2026-06-29T02:03:44.590Z,A2,16.15,155,13.64,Surfing/Planing
2026-06-29T08:17:36.266Z,A2,15.79,159,12.04,On Target
2026-06-29T11:04:38.376Z,A2,15.73,162,11.59,On Target
2026-06-29T20:43:15.498Z,A2,15.91,161,12.19,On Target
2026-06-28T20:23:50.754Z,A2,16.08,167,11.64,On Target
2026-06-29T22:49:10.147Z,A2,16.09,167,11.65,On Target
2026-06-29T03:07:11.564Z,A2,16.25,163,11.86,On Target
2026-06-29T09:10:57.718Z,A2,17.93,140,15.09,Surfing/Planing
2026-06-29T03:03:07.715Z,A2,17.78,139,13.34,On Target
2026-06-29T21:30:09.563Z,A2,18.04,138,13.44,On Target
2026-06-29T05:32:43.540Z,A2,18.26,147,15.03,Surfing/Planing
2026-06-29T04:18:16.939Z,A2,17.89,147,13.79,On Target
2026-06-29T10:30:45.924Z,A2,18.04,147,14.03,On Target
2026-06-29T08:43:06.577Z,A2,18.16,152,11.33,Poor Trim
2026-06-28T23:16:08.555Z,A2,18.13,151,14.02,On Target
2026-06-29T23:38:40.409Z,A2,17.79,151,13.70,On Target
2026-06-29T18:01:28.403Z,A2,17.84,154,13.87,On Target
2026-06-29T19:55:54.246Z,A2,18.02,156,15.40,Surfing/Planing
2026-06-29T15:34:13.235Z,A2,17.80,153,11.40,Poor Trim
2026-06-29T16:47:12.506Z,A2,17.86,160,14.10,On Target
2026-06-29T05:14:39.846Z,A2,18.24,161,13.73,On Target
2026-06-28T21:55:15.396Z,A2,17.79,160,14.06,On Target
2026-06-29T03:56:59.231Z,A2,17.93,165,13.43,On Target
2026-06-29T02:09:51.760Z,A2,17.93,163,13.62,On Target
2026-06-28T22:26:51.503Z,A2,17.75,165,13.71,On Target
2026-06-29T07:16:09.959Z,A2,20.12,140,17.30,Surfing/Planing
2026-06-29T13:48:47.733Z,A2,20.24,142,13.23,Poor Trim
2026-06-29T19:15:37.379Z,A2,20.05,139,15.39,On Target
2026-06-29T17:09:16.958Z,A2,19.89,147,15.51,On Target
2026-06-29T19:27:51.083Z,A2,20.03,146,13.20,Poor Trim
2026-06-29T22:38:46.838Z,A2,19.78,147,15.73,On Target
2026-06-29T23:37:02.773Z,A2,20.08,150,15.38,On Target
2026-06-29T00:39:46.304Z,A2,19.86,149,15.64,On Target
2026-06-29T01:16:26.890Z,A2,20.23,148,15.16,On Target
2026-06-29T04:19:39.769Z,A2,20.22,157,15.60,On Target
2026-06-28T23:52:36.350Z,A2,20.09,157,15.44,On Target
2026-06-29T14:11:20.260Z,A2,19.71,155,15.34,On Target
2026-06-29T23:29:32.669Z,A2,19.77,161,15.60,On Target
2026-06-29T15:18:53.426Z,A2,19.76,158,15.37,On Target
2026-06-29T03:59:34.139Z,A2,20.27,162,15.23,On Target
2026-06-29T15:44:40.998Z,A2,19.98,163,15.60,On Target
2026-06-29T04:33:45.092Z,A2,19.90,166,15.59,On Target
2026-06-28T22:49:57.794Z,A2,20.22,166,13.99,Poor Trim
2026-06-29T01:47:26.390Z,A2,21.87,138,17.51,On Target
2026-06-28T23:08:19.742Z,A2,22.26,142,18.72,Surfing/Planing
2026-06-29T06:54:50.872Z,A2,22.02,138,18.33,Surfing/Planing
2026-06-28T22:44:07.487Z,A2,21.97,144,17.73,On Target
2026-06-29T18:42:09.796Z,A2,22.19,145,19.10,Surfing/Planing
2026-06-29T22:01:33.516Z,A2,22.15,147,16.91,On Target
2026-06-29T20:13:21.357Z,A2,22.10,151,17.21,On Target
2026-06-29T05:46:37.408Z,A2,21.86,152,17.13,On Target
2026-06-29T12:47:40.292Z,A2,21.80,149,17.24,On Target
2026-06-29T09:42:25.922Z,A2,22.04,155,16.94,On Target
2026-06-29T13:36:36.593Z,A2,22.00,156,19.80,Surfing/Planing
2026-06-29T13:19:08.802Z,A2,22.19,156,17.87,On Target
2026-06-29T10:18:52.825Z,A2,22.05,158,18.49,Surfing/Planing
2026-06-29T10:58:13.170Z,A2,22.27,162,17.79,On Target
2026-06-29T03:10:42.086Z,A2,21.83,158,15.03,Poor Trim
2026-06-29T12:02:11.552Z,A2,21.99,167,17.34,On Target
2026-06-29T03:43:04.360Z,A2,22.19,165,16.93,On Target
2026-06-29T05:25:04.283Z,A2,22.23,163,17.87,On Target
2026-06-29T04:39:16.615Z,A2,24.15,141,16.77,Poor Trim
2026-06-29T19:43:12.934Z,A2,24.15,142,19.09,On Target
2026-06-29T10:47:44.958Z,A2,24.27,139,19.30,On Target
2026-06-29T07:56:55.625Z,A2,24.08,143,18.91,On Target
2026-06-29T14:00:14.277Z,A2,23.93,147,18.82,On Target
2026-06-29T07:06:31.815Z,A2,23.84,145,19.73,On Target
2026-06-28T23:26:19.147Z,A2,24.24,148,16.76,Poor Trim
2026-06-29T07:39:39.292Z,A2,23.98,149,19.09,On Target
2026-06-29T19:21:06.705Z,A2,24.23,149,18.62,On Target
2026-06-28T23:57:52.766Z,A2,23.81,156,19.74,On Target
2026-06-29T17:38:17.351Z,A2,23.85,156,19.17,On Target
2026-06-29T20:47:52.176Z,A2,24.05,155,17.48,Poor Trim
2026-06-28T20:17:26.385Z,A2,24.30,158,19.73,On Target
2026-06-29T16:56:52.978Z,A2,24.22,160,19.67,On Target
2026-06-29T19:00:59.906Z,A2,23.88,158,19.33,On Target
2026-06-29T17:20:58.564Z,A2,24.29,167,19.74,On Target
2026-06-29T14:04:48.765Z,A2,23.99,163,19.10,On Target
2026-06-29T03:28:56.387Z,A2,24.07,165,21.84,Surfing/Planing
2026-06-29T10:50:29.143Z,A2,26.01,141,21.30,On Target
2026-06-29T17:00:23.635Z,A2,26.12,142,21.51,On Target
2026-06-29T09:02:31.095Z,A2,26.17,139,18.62,Poor Trim
2026-06-29T11:35:58.591Z,A2,25.73,146,20.63,On Target
2026-06-29T14:05:22.418Z,A2,26.11,145,20.52,On Target
2026-06-28T21:33:07.325Z,A2,26.21,143,20.72,On Target
2026-06-29T19:37:56.601Z,A2,25.80,151,20.61,On Target
2026-06-29T10:34:25.433Z,A2,26.00,150,21.58,On Target
2026-06-29T19:47:49.317Z,A2,25.88,149,20.86,On Target
2026-06-29T12:41:38.289Z,A2,25.83,156,20.86,On Target
2026-06-29T01:55:19.136Z,A2,26.00,153,18.86,Poor Trim
2026-06-29T02:22:01.735Z,A2,26.08,153,23.23,Surfing/Planing
2026-06-29T00:58:30.302Z,A2,25.71,161,23.17,Surfing/Planing
2026-06-29T15:11:25.075Z,A2,25.96,158,19.30,Poor Trim
2026-06-29T00:37:42.551Z,A2,25.74,159,20.48,On Target
2026-06-29T12:03:43.217Z,A2,25.85,167,20.99,On Target
2026-06-29T13:37:43.688Z,A2,25.92,165,18.02,Poor Trim
2026-06-29T13:15:49.842Z,A2,25.73,165,21.07,On Target
2026-06-28T20:54:57.708Z,S1.5,3.98,149,2.55,On Target
2026-06-29T17:19:39.155Z,S1.5,3.72,149,2.80,Surfing/Planing
2026-06-29T23:08:18.817Z,S1.5,3.75,150,2.66,On Target
2026-06-29T15:26:30.008Z,S1.5,3.87,153,2.62,On Target
2026-06-29T02:01:59.284Z,S1.5,3.79,154,2.67,On Target
2026-06-29T20:33:55.118Z,S1.5,3.87,156,2.56,On Target
2026-06-29T17:17:40.053Z,S1.5,3.79,161,2.64,On Target
2026-06-29T06:10:32.808Z,S1.5,3.97,159,2.82,Surfing/Planing
2026-06-29T22:14:57.802Z,S1.5,4.02,161,2.58,On Target
2026-06-29T09:57:57.077Z,S1.5,3.79,166,2.66,On Target
2026-06-29T01:24:22.518Z,S1.5,3.91,165,2.63,On Target
2026-06-29T16:45:48.589Z,S1.5,3.74,163,2.78,Surfing/Planing
2026-06-29T23:16:46.761Z,S1.5,4.15,168,2.63,On Target
2026-06-29T17:39:30.355Z,S1.5,3.76,168,2.63,On Target
2026-06-28T23:22:21.383Z,S1.5,4.28,171,2.64,On Target
2026-06-29T15:25:36.976Z,S1.5,6.08,150,4.11,On Target
2026-06-29T14:55:16.392Z,S1.5,5.81,150,4.10,On Target
2026-06-29T04:55:57.689Z,S1.5,5.94,148,3.51,Poor Trim
2026-06-29T17:03:54.740Z,S1.5,6.16,157,4.00,On Target
2026-06-29T09:01:22.801Z,S1.5,6.25,155,4.00,On Target
2026-06-28T21:32:34.486Z,S1.5,6.07,157,4.51,Surfing/Planing
2026-06-29T18:01:40.997Z,S1.5,5.83,162,3.98,On Target
2026-06-29T12:45:03.441Z,S1.5,6.02,160,4.01,On Target
2026-06-29T18:40:58.836Z,S1.5,5.86,158,3.52,Poor Trim
2026-06-29T16:59:12.178Z,S1.5,6.21,167,4.08,On Target
2026-06-29T12:02:44.292Z,S1.5,5.88,164,3.98,On Target
2026-06-28T21:29:18.870Z,S1.5,6.18,165,3.95,On Target
2026-06-29T17:01:40.069Z,S1.5,5.83,168,4.14,On Target
2026-06-29T04:35:38.699Z,S1.5,5.71,168,3.99,On Target
2026-06-29T12:24:07.001Z,S1.5,5.77,168,4.15,On Target
2026-06-29T12:04:27.495Z,S1.5,7.97,151,4.89,Poor Trim
